alpha,loss
-8.0,0.21122587570349374
-7.919597989949748,0.21117002019882203
-7.839195979899498,0.21111462984085083
-7.758793969849246,0.21105970466136934
-7.678391959798995,0.21100529375871022
-7.597989949748744,0.2109513881444931
-7.517587939698492,0.21089791469573974
-7.437185929648241,0.21084498357772827
-7.35678391959799,0.21079250245889028
-7.276381909547739,0.21074053672949472
-7.1959798994974875,0.21068904941082
-7.115577889447236,0.21063799680074055
-7.035175879396985,0.21058735899130504
-6.954773869346734,0.21053716855843863
-6.874371859296483,0.21048746785322825
-6.793969849246231,0.21043823121388752
-6.71356783919598,0.210389470632871
-6.633165829145729,0.21034119648138683
-6.552763819095477,0.21029340369701385
-6.472361809045227,0.21024611128966014
-6.391959798994975,0.21019934871196747
-6.311557788944723,0.2101530754963557
-6.231155778894472,0.2101073185602824
-6.150753768844221,0.21006204789479574
-6.07035175879397,0.210017248916626
-5.989949748743719,0.20997290662924448
-5.909547738693467,0.20992906491756438
-5.829145728643216,0.20988570807774862
-5.748743718592965,0.20984283297856648
-5.668341708542714,0.20980047174294789
-5.5879396984924625,0.20975857578118642
-5.507537688442211,0.20971710131168367
-5.427135678391959,0.2096760939915975
-5.346733668341709,0.20963556757767995
-5.266331658291458,0.20959550371170044
-5.185929648241206,0.20955590784549713
-5.105527638190955,0.20951678975423177
-5.025125628140703,0.2094782059431076
-4.944723618090452,0.20944013341267903
-4.864321608040201,0.20940250467459362
-4.78391959798995,0.20936532429854074
-4.703517587939698,0.20932864355246225
-4.623115577889447,0.20929240629673004
-4.542713567839196,0.20925669445196787
-4.4623115577889445,0.2092214959859848
-4.381909547738694,0.20918680362701417
-4.301507537688442,0.20915256099700927
-4.221105527638191,0.20911879241466522
-4.14070351758794,0.2090854884147644
-4.060301507537688,0.20905266695022584
-3.9798994974874375,0.20902033507029216
-3.899497487437186,0.20898853363196054
-3.8190954773869343,0.2089572779893875
-3.7386934673366836,0.20892652153174082
-3.658291457286432,0.2088962827761968
-3.5778894472361804,0.20886651446024576
-3.4974874371859297,0.20883726885318757
-3.417085427135678,0.20880849079291025
-3.3366834170854274,0.20878015452226004
-3.2562814070351758,0.2087522487004598
-3.175879396984924,0.20872483835220337
-3.0954773869346734,0.20869794152577717
-3.015075376884422,0.20867157545884452
-2.934673366834171,0.20864568548202514
-2.8542713567839195,0.20862028977076214
-2.773869346733668,0.20859535404046375
-2.693467336683417,0.20857089513937632
-2.6130653266331656,0.20854680674076082
-2.532663316582915,0.2085232445081075
-2.4522613065326633,0.20850015520254772
-2.3718592964824117,0.2084775417327881
-2.291457286432161,0.20845540441672009
-2.2110552763819094,0.20843373215198516
-2.1306532663316586,0.20841255679925283
-2.050251256281407,0.20839186621507008
-1.9698492462311554,0.20837165695031484
-1.8894472361809047,0.2083518934249878
-1.809045226130653,0.20833258530298868
-1.7286432160804015,0.208313783454895
-1.6482412060301508,0.2082954626639684
-1.5678391959798992,0.20827755927244823
-1.4874371859296485,0.20826014353434244
-1.4070351758793969,0.20824318891366322
-1.3266331658291453,0.20822667303880055
-1.2462311557788945,0.2082106520732244
-1.165829145728643,0.20819513104756673
-1.0854271356783922,0.20818002490997314
-1.0050251256281406,0.20816538590590158
-0.924623115577889,0.20815121732552846
-0.8442211055276383,0.20813754251003266
-0.7638190954773867,0.2081243412653605
-0.683417085427136,0.20811161302725473
-0.6030150753768844,0.20809932874043782
-0.5226130653266328,0.20808753763834636
-0.44221105527638205,0.20807623405456543
-0.36180904522613044,0.2080653635263443
-0.2814070351758797,0.20805497261683145
-0.20100502512562812,0.2080450540860494
-0.12060301507537652,0.20803562897841135
-0.0402010050251258,0.20802677179177603
0.040201005025124914,0.20801844731171926
0.12060301507537652,0.20801060690085094
0.20100502512562812,0.2080032982826233
0.2814070351758797,0.20799649194876352
0.36180904522613133,0.20799013237158456
0.44221105527638116,0.2079842420657476
0.5226130653266328,0.2079788028717041
0.6030150753768844,0.20797384399573007
0.683417085427136,0.20796940059661864
0.7638190954773876,0.20796549532413483
0.8442211055276392,0.20796202380657197
0.924623115577889,0.2079589547554652
1.0050251256281406,0.2079563178698222
1.0854271356783922,0.20795414479573568
1.1658291457286438,0.20795240644613902
1.2462311557788954,0.20795112871328988
1.3266331658291453,0.20795032692750295
1.4070351758793969,0.20795007317066191
1.4874371859296485,0.20795031538009642
1.5678391959799,0.20795104796886443
1.6482412060301517,0.20795232719580334
1.7286432160804015,0.2079540899594625
1.809045226130653,0.2079563146909078
1.8894472361809047,0.20795901985168458
1.9698492462311563,0.20796219391028087
2.050251256281408,0.2079658671140671
2.1306532663316577,0.20797002827326458
2.2110552763819094,0.20797474845250447
2.291457286432161,0.207979985555013
2.3718592964824126,0.20798574752807616
2.452261306532664,0.20799196595350902
2.532663316582914,0.20799869337081908
2.6130653266331656,0.2080058822631836
2.693467336683417,0.20801361566384632
2.773869346733669,0.20802185666561127
2.8542713567839204,0.20803059997558593
2.9346733668341702,0.20803989887237548
3.015075376884422,0.2080496942281723
3.0954773869346734,0.20805994840463002
3.175879396984925,0.20807070599397023
3.2562814070351767,0.2080819685935974
3.3366834170854265,0.20809370869795482
3.417085427135678,0.208105930240949
