alpha,loss
-0.3015075376884422,0.27373799901008605
-0.2984773111790106,0.27373791998227437
-0.29544708466957903,0.2737378665447235
-0.29241685816014745,0.2737377942244212
-0.2893866316507159,0.27373774456977845
-0.2863564051412843,0.2737376937548319
-0.2833261786318527,0.27373763796488443
-0.28029595212242114,0.2737375677903493
-0.27726572561298957,0.2737375291188558
-0.274235499103558,0.2737374664465586
-0.2712052725941264,0.27373741518656414
-0.2681750460846948,0.27373735988934833
-0.26514481957526326,0.2737373047351837
-0.2621145930658316,0.2737372445106506
-0.25908436655640005,0.27373720253308614
-0.25605414004696847,0.27373714326222737
-0.2530239135375369,0.2737370909849803
-0.24999368702810532,0.2737370392481486
-0.24696346051867374,0.2737369850635529
-0.24393323400924216,0.27373695125579833
-0.24090300749981058,0.2737368854522705
-0.237872780990379,0.27373683994611103
-0.23484255448094743,0.2737367878437042
-0.23181232797151585,0.27373674063682557
-0.22878210146208428,0.2737366924762726
-0.2257518749526527,0.27373664167722067
-0.22272164844322112,0.2737366010189056
-0.21969142193378954,0.2737365439891815
-0.21666119542435797,0.2737365137894948
-0.2136309689149264,0.27373646092414855
-0.21060074240549478,0.27373641907374063
-0.2075705158960632,0.27373636039098104
-0.20454028938663163,0.27373632515271507
-0.20151006287720005,0.27373627190589905
-0.19847983636776848,0.2737362483183543
-0.19544960985833687,0.27373618874549865
-0.1924193833489053,0.2737361570199331
-0.18938915683947372,0.2737361080010732
-0.18635893033004214,0.27373607365290326
-0.18332870382061056,0.27373603218396503
-0.18029847731117898,0.27373599130312604
-0.1772682508017474,0.27373596351941426
-0.17423802429231583,0.2737359112739563
-0.17120779778288425,0.2737358821392059
-0.16817757127345268,0.2737358396848043
-0.1651473447640211,0.27373581263224284
-0.16211711825458952,0.27373578070004784
-0.15908689174515794,0.2737357484658559
-0.15605666523572637,0.2737357181072235
-0.15302643872629476,0.27373567390441894
-0.14999621221686318,0.273735648838679
-0.1469659857074316,0.27373562669754026
-0.14393575919800003,0.27373558904329937
-0.14090553268856845,0.27373556571006774
-0.13787530617913688,0.27373553619384766
-0.1348450796697053,0.27373550833066307
-0.13181485316027372,0.2737354859670003
-0.12878462665084214,0.27373545339902244
-0.12575440014141057,0.2737354355335236
-0.12272417363197896,0.27373539358774823
-0.11969394712254738,0.2737353893438975
-0.1166637206131158,0.2737353484948476
-0.11363349410368423,0.2737353239218394
-0.11060326759425265,0.2737353027502696
-0.10757304108482107,0.27373530082702635
-0.1045428145753895,0.27373525977134705
-0.10151258806595792,0.2737352444489797
-0.09848236155652634,0.2737352074146271
-0.09545213504709477,0.2737352121035258
-0.09242190853766319,0.27373518109321593
-0.08939168202823158,0.27373516033490497
-0.0863614555188,0.2737351452668508
-0.08333122900936843,0.2737351279894511
-0.08030100249993685,0.2737351030667623
-0.07727077599050527,0.27373508575757344
-0.0742405494810737,0.27373507855733237
-0.07121032297164212,0.2737350523789724
-0.06818009646221054,0.2737350467999776
-0.06514986995277897,0.27373501947720846
-0.06211964344334739,0.27373500911394755
-0.059089416933915784,0.27373499836921694
-0.056059190424484207,0.2737349898497264
-0.05302896391505263,0.27373497630755106
-0.04999873740562105,0.2737349601268768
-0.046968510896189475,0.27373494801521303
-0.0439382843867579,0.27373493083318073
-0.04090805787732632,0.27373492744763694
-0.03787783136789474,0.27373491492271423
-0.034847604858463166,0.2737349003156026
-0.03181737834903159,0.27373489333788553
-0.02878715183960001,0.27373488636016846
-0.025756925330168434,0.2737348707358042
-0.022726698820736857,0.2737348786989848
-0.01969647231130528,0.2737348639011383
-0.016666245801873703,0.27373485927581787
-0.013636019292442125,0.2737348501046499
-0.010605792783010548,0.27373485066095987
-0.007575566273578915,0.27373484675089516
-0.004545339764147338,0.27373485576311746
-0.0015151132547157609,0.27373484779993695
0.0015151132547158164,0.2737348426977793
0.004545339764147394,0.2737348391373952
0.007575566273578971,0.27373484026590983
0.010605792783010548,0.27373483475049337
0.013636019292442125,0.2737348412354787
0.016666245801873703,0.2737348436832428
0.01969647231130528,0.2737348471959432
0.022726698820736857,0.27373484307924906
0.025756925330168434,0.27373485091527305
0.02878715183960001,0.27373484992980956
0.03181737834903159,0.27373485809961956
0.034847604858463166,0.2737348610560099
0.03787783136789474,0.2737348646958669
0.04090805787732632,0.2737348645687103
0.0439382843867579,0.27373486653963724
0.046968510896189475,0.27373487493197124
0.04999873740562105,0.2737348889986674
0.05302896391505263,0.2737348961989085
0.05605919042448426,0.2737349006017049
0.05908941693391584,0.2737349080880483
0.062119643443347417,0.27373492126464843
0.065149869952779,0.2737349321524302
0.06818009646221057,0.27373494596481324
0.07121032297164215,0.2737349485079447
0.07424054948107373,0.27373497104644773
0.0772707759905053,0.27373497405052183
0.08030100249993688,0.2737349817911784
0.08333122900936846,0.27373500860532124
0.08636145551880003,0.2737350181420644
0.08939168202823161,0.2737350259621938
0.09242190853766319,0.27373504198392234
0.09545213504709477,0.27373506706555684
0.09848236155652634,0.27373507935206093
0.10151258806595792,0.27373508803049723
0.1045428145753895,0.27373510832786563
